gymId,location,address,city,state,zipcode,phoneNumber,gymType,website,pool,groupFitness,onlineEnrollment,notes,latitude,longitude,domainId,cardio,strength,aquatic,specialty,personalFitnessPlan,mindAndBody,distance,solrLocation
13890,Anytime Fitness,3701 Vestal Pkwy. E.,Vestal,NY,13850,607-930-4444,co-ed,www.anytimefitness.com/gyms/3987/vestal-ny-13850/,False,True,False,,42.0964944,-75.9834606,0,True,True,False,False,True,False,49.811302185058594,"42.0964944,-75.9834606"
13891,Planet Fitness-Vestal ,4700 VESTAL PARKWAY EAST,VESTAL,NY,13850,607-644-9089,co-ed,WWW.PLANET FITNESS.COM/GYMS/VESTAL-NY,False,True,False,,42.0929201,-75.9512891,0,True,True,False,True,True,False,48.181854248046875,"42.0929201,-75.9512891"
13892,Jewish Community Center of Binghamton,500 Clubhouse Rd,Vestal,NY,13850,607-724-2417,co-ed,www.binghamtonjcc.org,True,True,False,,42.0875271,-75.9529631,0,True,True,True,True,False,True,48.12962341308594,"42.0875271,-75.9529631"
13674,Positive LifeForce,3000 Wayne St,Endwell,NY,13760,607-321-5416,co-ed,www.positivelifeforce.com,False,True,False,,42.1095397,-76.0294561,0,False,False,False,False,False,False,49.40322494506836,"42.1095397,-76.0294561"
15619,American Family Fitness,1806 Vestal Pkwy E STE 08,Vestal,NY,13850,607-786-0800,coed,www.americanfamilyfitness.org,False,True,False,,42.0927549,-76.0241481,0,True,True,False,True,True,True,48.82564926147461,"42.0927549,-76.0241481"
13809,Eclipse Fitness,411 Route 3,Plattsburgh,NY,12901,578-324-4333,co-ed,www.eclipsefitnessandspa.com,False,True,False,,44.6967055,-73.4890412,0,True,True,False,True,False,True,48.14178466796875,"44.6967055,-73.4890412"
13810,Planet Fitness-Plattsburgh,73 Centre Drive,Plattsburgh,NY,12901,518-423-0322,co-ed,www.planetfitness.com,False,True,False,,44.6959536,-73.4941806,0,False,False,False,False,False,False,48.02235412597656,"44.6959536,-73.4941806"
10705,Snap Fitness,1560 State Route 332,Farmington,NY,14425,845-987-9656,co-ed,www.snapfitness.com/gyms,False,False,False,,42.9574389,-77.3435286,0,False,False,False,False,True,False,37.992897033691406,"42.9574389,-77.3435286"
10707,Snap Fitness,203 Lake St.,Penn Yan,NY,14527,631-666-5533,co-ed,www.snapfitness.com/gyms,False,True,False,,42.656686,-77.0553341,0,True,True,False,False,True,False,21.33819007873535,"42.656686,-77.0553341"
10709,Snap Fitness,32 East Market St,Corning,NY,14830,914-734-7627,co-ed,www.snapfitness.com/gyms,False,True,False,,42.1431407,-77.053249,0,True,True,False,False,True,False,46.27910232543945,"42.1431407,-77.053249"
10710,Snap Fitness,2898 Westinghouse Road,Horseheads,NY,14845,716-902-4250,co-ed,www.snapfitness.com/gyms,False,True,False,,42.1763963,-76.8376532,0,True,True,False,False,True,False,40.34296417236328,"42.1763963,-76.8376532"
10711,Snap Fitness,1801 West Water Street,Elmira,NY,14905,607-739-1220,co-ed,www.snapfitness.com/gyms,False,True,False,,42.0810474,-76.8574751,0,True,True,False,False,True,False,46.98944091796875,"42.0810474,-76.8574751"
11688,Curves,2187 CR 12,Central Square,NY,13036,315-668-8689,women,www.curves.com/locations,False,False,False,,43.286496,-76.1465511,0,False,False,False,False,False,False,45.3590087890625,"43.286496,-76.1465511"
11697,Curves,2001 Route 104,Ontario,NY,14519,315-524-8766,women,www.curves.com/locations,False,False,False,,43.2275636,-77.2844733,0,False,False,False,False,False,False,46.229042053222656,"43.2275636,-77.2844733"
11698,Curves,224 E. Main Street,Palmyra,NY,14522,315-597-6280,women,www.curves.com/locations,False,False,False,,43.0636005,-77.2306701,0,False,False,False,False,False,False,36.66633605957031,"43.0636005,-77.2306701"
11699,Curves,1698 Penfield Road,Rochester,NY,14625,585-385-3510,women,www.curves.com/locations,False,False,False,,43.130129,-77.4870347,0,False,False,False,False,False,False,49.945560455322266,"43.130129,-77.4870347"
13574,Planet Fitness-Auburn,217 GRANT AVE,AUBURN,NY,13021,315-282-7119,co-ed,WWW.PLANET FITNESS.COM/GYMS/AUBURN-NY,False,True,False,,42.9487749,-76.5477986,0,True,True,False,True,True,False,15.103137016296387,"42.9487749,-76.5477986"
11689,Curves,82 Main Street,Camden,NY,13316,315-245-2209,women,www.curves.com/locations,False,False,False,,43.3352676,-75.7481288,0,False,False,False,False,False,False,34.66986846923828,"43.3352676,-75.7481288"
13578,Square 1 Wellness,19 E Genesee St,Baldwinsville,NY,13027,315-638-3472,co-ed,www.square1wellness.org,False,True,False,,43.1588504,-76.3307564,0,False,False,False,False,False,False,7.937758922576904,"43.1588504,-76.3307564"
13579,Northwest Family YMCA,8040 River Road,Baldwinsville,NY,13027,315-303-9566,co-ed,www.ycny.org,True,True,False,,43.1593488,-76.2783125,0,True,True,True,True,True,True,8.055266380310059,"43.1593488,-76.2783125"
13629,Go Figure Gym,3791 Milton Ave,Camillus,NY,13031,315-487-3380,women,gofiguregym.com,True,True,False,,43.0523755,-76.2663305,0,True,True,True,True,False,True,2.2402570247650146,"43.0523755,-76.2663305"
13630,Pine Grove Health & Country Club,4050 Milton Ave,Camillus,NY,13031,315-672-8107,co-ed,www.pinegrovecountryclub.com,False,True,False,,43.0513662,-76.2829671,0,True,True,False,True,False,True,1.4117072820663452,"43.0513662,-76.2829671"
13639,Aspen Athletic Club,5863 East Circle Drive,Cicero,NY,13039,315-458-7100,co-ed,aspenfit.com,False,True,False,,43.1475227,-76.1186616,0,False,False,False,False,False,False,11.954352378845215,"43.1475227,-76.1186616"
13640,Champions Fitness Center,7687 Frontage Rd,Cicero,NY,13039,315-452-5522,co-ed,www.championsfitness.com,True,True,False,,43.1459682,-76.1180283,0,True,True,True,True,False,True,11.917022705078125,"43.1459682,-76.1180283"
13662,Neulander Family Sports & Fitness Center,5655 Thompson Rd,DeWitt,NY,13214,315-445-4539,co-ed,www.jccsyr.org,True,True,False,,43.0447652,-76.0727467,0,False,False,False,False,False,False,19.107006072998047,"43.0447652,-76.0727467"
13663,Elevate Fitness,5791 Widewaters Pkwy,Dewitt,NY,13214,315-446-0376,co-ed,www.elevatesyracuse.com,True,True,False,,43.048093,-76.0621478,0,True,True,True,True,False,True,18.715747833251953,"43.048093,-76.0621478"
13671,Planet Fitness-Dewitt,5859 BRIDGE STREET,EAST SYRACUSE,NY,13057,315-399-5222,co-ed,WWW.PLANET FITNESS.COM/GYMS/DEWITT-NY,False,True,False,,43.0548622,-76.0669194,0,True,True,False,True,True,True,18.351146697998047,"43.0548622,-76.0669194"
13680,East Area Family YMCA,200 Towne Dr.,Fayetteville,NY,13066,315-637-2025,co-ed,www.ycny.org,True,True,False,,43.0343805,-76.02062,0,True,True,True,True,False,True,19.09404182434082,"43.0343805,-76.02062"
13681,Metro Fitness East,6800 E Genesee St,Fayetteville,NY,13066,315-446-2638,co-ed,www.getmetrofit.com,False,True,False,,43.0307876,-76.0515818,0,False,False,False,False,False,False,19.70318031311035,"43.0307876,-76.0515818"
13687,Fulton Family YMCA,715 W. Broadway ,Fulton,NY,13069,315-598-9622,co-ed,fultonymca.com,True,True,False,,43.316292,-76.432205,0,True,True,True,True,False,True,24.491567611694336,"43.316292,-76.432205"
13748,North Area Family YMCA,4775 Wetzel Road,Liverpool,NY,13090,315-451-2562,co-ed,www.ycny.org,True,True,False,,43.1492594,-76.1847226,0,True,True,True,True,False,True,16.16814422607422,"43.1492594,-76.1847226"
13631,Greater Canandaigua Family YMCA,32 North Main St,Canandaigua,NY,14424,585-394-6866,co-ed,canandaigua-ymca.org,True,True,False,,42.8888663,-77.282269,0,True,False,False,True,False,True,33.461158752441406,"42.8888663,-77.282269"
13648,Corning Community YMCA,127 Center Way,Corning,NY,14830,607-936-4638,co-ed,rochesterymca.org/corning,True,True,False,,42.1487988,-77.0530987,0,True,True,True,True,False,True,45.92488479614258,"42.1487988,-77.0530987"
13650,YWCA Cortland,14 Clayton Ave,Cortland,NY,13045,607-753-9651,co-ed,www.cortlandywca.org,False,False,False,,42.5980234,-76.1813452,0,True,True,True,True,False,True,25.96375274658203,"42.5980234,-76.1813452"
13651,Cortland County Family YMCA,22 Tompkins St.,Cortland,NY,13045,607-756-2893,co-ed,www.cortlandymca.org,True,True,False,,42.5967889,-76.1816867,0,True,True,True,True,False,True,25.98126983642578,"42.5967889,-76.1816867"
13652,Anytime Fitness,3939 State Route 281,Cortland,NY,13045,607-662-0313,co-ed,www.anytimefitness.com/gyms/1727/cortland-ny-13045/,False,False,False,,42.5972674,-76.2051986,0,False,False,False,False,False,False,24.87303924560547,"42.5972674,-76.2051986"
13673,Chemung County Family Fitness Center,425 Pennsylvania Ave.,Elmira,NY,14904,607-873-7177,co-ed,,False,True,False,,42.0783357,-76.8029076,0,True,True,False,True,True,True,46.63349151611328,"42.0783357,-76.8029076"
13675,Golds Gym Fairport,101 Fairport Village Landing,Fairport,NY,14450,585-678-9419,co-ed,www.goldsgym.com/fairportny,False,True,False,,43.1002889,-77.4436803,0,False,False,False,False,False,False,47.00216293334961,"43.1002889,-77.4436803"
10220,LA Fitness,929 HOLT ROAD,WEBSTER,NY,14580,631-293-4263,co-ed,www.lafitness.com,True,True,False,,43.2135,-77.4466877,0,True,True,False,False,False,False,49.1382942199707,"43.2135,-77.4466877"
13676,PUSH Fitness Center,1135 Fairport RD,Fairport,NY,14450,585-223-7874,coed,www.push-fc.com,True,False,False,,43.1022295,-77.469503,0,False,False,False,False,False,False,47.67299270629883,"43.1022295,-77.469503"
13677,Agape Physical Therapy,2154 Fairport Nine Mile Point Rd,Fairport,NY,14450,585-364-1567,co-ed,www.agapephysicaltherapy.com,False,False,False,,43.1277383,-77.4412257,0,False,False,False,False,False,False,46.7906494140625,"43.1277383,-77.4412257"
13678,Anchor Fitness and Wellness,790 Ayrault Rd,Fairport,NY,14450,585-425-1018,co-ed,www.anchorfitnessandwellness.com,True,False,False,,43.0791075,-77.441553,0,False,False,False,False,False,False,45.91633987426758,"43.0791075,-77.441553"
13679,Fairport Fitness,92 So. Main St. Lower Level,Fairport,NY,14450,585-244-6130,co-ed,www.fairportfitness.com,False,True,False,Both Co-Ed and Women Only options available.,43.099074,-77.4420086,0,False,False,False,False,True,False,46.276519775390625,"43.099074,-77.4420086"
13726,Seneca Fitness,8387 Main Street,Interlaken,NY,14847,607-532-9491,co-ed,,False,False,False,,42.6177803,-76.7247953,0,False,False,False,False,False,False,36.25041198730469,"42.6177803,-76.7247953"
13728,Planet Fitness-Ithaca ,40 CATHERWOOD ROAD,Ithaca ,NY,14850,607-319-0763,co-ed,WWW.PLANET FITNESS.COM/GYMS/ITHACA-NY,False,True,False,,42.4837705,-76.4880021,0,True,True,False,False,True,False,39.82084655761719,"42.4837705,-76.4880021"
13749,Elevate Fitness,7455 Morgan Rd,Liverpool,NY,13090,315-451-5050,co-ed,www.elevatesyracuse.com,True,True,False,,43.1302596,-76.205899,0,True,True,True,True,False,True,7.8765645027160645,"43.1302596,-76.205899"
13750,Aspen Athletic Club - Liverpool,8015 Oswego Road,Liverpool,NY,13090,315-622-9200,co-ed,aspenfit.com,False,True,False,,43.1606642,-76.2316614,0,True,False,False,False,False,False,8.904214859008789,"43.1606642,-76.2316614"
13762,Manlius YMCA,140 West Seneca Street,Manlius,NY,13104,315-692-4777,co-ed,www.ycny.org,False,True,False,,42.9987514,-75.9826135,0,True,True,False,True,True,True,16.82082176208496,"42.9987514,-75.9826135"
13763,Anytime Fitness,315 Fayette St.,Manlius,NY,13104,315-791-0026,co-ed,www.anytimefitness.com/gyms/4233/manlius-ny-13104/,False,True,False,,43.0051039,-75.9835504,0,True,True,False,False,True,False,16.69544219970703,"43.0051039,-75.9835504"
13764,Jaspa,16 W Main St,Marcellus,NY,13126,315-673-7260,co-ed,www.jaspamarcellus.com,False,True,False,,42.9824635,-76.340601,0,False,False,False,False,False,False,4.597940444946289,"42.9824635,-76.340601"
13783,Spunk Fitness,175 W Shore Blvd,Newark,NY,14513,315-245-8058,co-ed,www.spunkfitness.com,False,False,False,,43.0490905,-77.1039698,0,False,False,False,False,False,False,40.113929748535156,"43.0490905,-77.1039698"
13784,Refuel Group Fitness,513 W Union St,Newark,NY,14513,315-359-4421,co-ed,www.fefuelgff.com,False,True,False,,43.0465475,-77.1087695,0,False,False,False,False,False,False,40.356266021728516,"43.0465475,-77.1087695"
13791,Planet Fitness-North Syracuse ,628 SOUTH MAIN STREET,NORTH SYRACUSE,NY,13212,315-299-2583,co-ed,WWW.PLANET FITNESS.COM/GYMS/NORTHSYRACUSE-NY,False,True,False,,43.1245434,-76.1399874,0,True,True,False,True,True,False,15.872771263122559,"43.1245434,-76.1399874"
13799,Oneida Family YMCA,701 Seneca St. ,Oneida,NY,13421,315-363-7788,co-ed,www.ymcatrivalley.org,True,True,False,,43.0754625,-75.6519623,0,True,True,True,True,False,True,21.687400817871094,"43.0754625,-75.6519623"
13857,Solvay Geddes Community Youth Center,1010 Woods Rd,Solvay,NY,13209,315-488-3666,co-ed,www.solvayyouthcenter.com,True,True,False,,43.0609913,-76.2128933,0,True,False,False,False,False,False,21.598669052124023,"43.0609913,-76.2128933"
13871,Aspen Athletic Club - Downtown,125 East Jefferson St,Syracuse,NY,13202,315-424-4900,co-ed,aspenfit.com,False,True,False,,43.0470795,-76.1512011,0,True,False,False,False,False,False,20.633590698242188,"43.0470795,-76.1512011"
13872,Planet Fitness-Camillus ,2318 WEST GENESEE STREET,SYRACUSE,NY,13219,315-396-0978,co-ed,WWW.PLANET FITNESS.COM/GYMS/CAMILLUS-NY,False,True,False,,43.0471774,-76.2012235,0,True,True,False,True,True,False,22.00352668762207,"43.0471774,-76.2012235"
13873,Trillium Sport & Fitness,2815 Erie Blvd East,Syracuse,NY,13224,315-463-9355,co-ed,www.trilliumfit.com,False,True,False,,43.0550744,-76.0935667,0,True,True,False,True,False,True,18.828548431396484,"43.0550744,-76.0935667"
13874,Downtown YMCA,340 Montgomery Street,Syracuse,NY,13212,315-474-6851,co-ed,www.ycny.org,True,True,False,,43.0475762,-76.1493801,0,True,True,True,True,False,True,20.557863235473633,"43.0475762,-76.1493801"
13757,Village Fitness,1218 Mayberry Pl,Macedon,NY,14502,585-268-4550,co-ed,villagefit.com,False,True,False,,43.1238512,-77.3200958,0,True,True,False,False,True,True,48.270973205566406,"43.1238512,-77.3200958"
13801,Ontario Community Center,6551 Knickerbocker Rd,Ontario,NY,14519,315-524-7447,co-ed,www.ontariotown.org,False,True,False,,43.236117,-77.2863477,0,True,True,False,False,False,True,46.68612289428711,"43.236117,-77.2863477"
13722,Planet Fitness Horseheads,3339 Chambers Road,Horseheads,NY,14845,607-846-3130,co-ed,www.planetfitness.com,False,True,False,,42.1614743,-76.8782785,0,False,False,False,False,False,False,41.86821746826172,"42.1614743,-76.8782785"
13758,Anytime Fitness,515 Sampson Dr.,Macedon,NY,14502,315-986-4380,co-ed,www.anytimefitness.com/gyms/3809/macedon-ny-14502/,False,True,False,,43.0654195,-77.3523938,0,True,True,False,False,True,False,41.815940856933594,"43.0654195,-77.3523938"
13773,Grand Prix Fitness,140 N Catherine Street,Montour Falls,NY,14865,607-542-0964,co-ed,,False,True,False,,42.3499044,-76.8459712,0,True,True,False,True,False,False,28.962434768676758,"42.3499044,-76.8459712"
13802,Palmyra Community Center,424 Stafford St,Palmyra,NY,14522,315-597-5501,co-ed,www.palmyracommunitycenter.org,False,True,False,,43.0582344,-77.2418822,0,True,True,False,False,False,False,36.90266799926758,"43.0582344,-77.2418822"
13805,Eastside Family Branch YMCA,1835 Fairport Nine Mile Point Road,Penfield,NY,14526,585-341-4000,co-ed,rochesterymca.org/eastside,True,True,False,,43.1492173,-77.4360406,0,True,True,True,True,False,True,48.528297424316406,"43.1492173,-77.4360406"
13806,Yates Community Fitness Center,467 N. Main St.,Penn Yan,NY,14527,315-694-1071,co-ed,yatescommunitycenter.org/,False,True,False,,42.6735634,-77.061464,0,False,False,False,False,False,False,21.338272094726562,"42.6735634,-77.061464"
13875,Aspen Athletic Club - Fairmount,3440 West Genassee St,Syracuse,NY,13219,315-484-1000,co-ed,aspenfit.com,False,True,False,,43.0452891,-76.2425674,0,True,False,False,False,False,False,29.38191795349121,"43.0452891,-76.2425674"
13804,Planet Fitness-Penfield ,1621 Penfield Road,Penfield,NY,14625,585-419-2799,co-ed,www.planetfitness.com,False,True,False,,43.1341092,-77.4941354,0,False,False,False,False,False,False,49.46991729736328,"43.1341092,-77.4941354"
13835,Penfield Sport & Fitness,667 Panorama Trail West,Rochester,NY,14625,585-586-7777,co-ed,www.penfieldfitness.com,True,True,False,,43.1354934,-77.4924797,0,True,True,True,False,False,True,49.41795349121094,"43.1354934,-77.4924797"
13876,Southside Fitness,4141 S Salina St,Syracuse,NY,13205,315-928-4616,co-ed,southsidefitness315.com,False,False,False,,43.0084496,-76.1426357,0,True,True,False,True,True,True,21.8547420501709,"43.0084496,-76.1426357"
13877,Southwest Family YMCA,4585 West Seneca Turnpike,Syracuse,NY,13215,315-498-2622,co-ed,www.ycny.org,True,True,False,,43.0012288,-76.1951025,0,True,True,False,True,False,True,19.169008255004883,"43.0012288,-76.1951025"
13878,TruFitness Health & Wellness,4651 Nixon Park Dr,Syracuse,NY,13215,315-378-0617,co-ed,www.trufitnessny.com,True,True,False,,42.9965552,-76.2029004,0,True,True,True,True,False,True,18.70083236694336,"42.9965552,-76.2029004"
13918,Refuel Group Fitness,11845 W MAin St,Wolcott,NY,14590,315-359-4421,co-ed,www.fefuelgff.com,False,True,False,,43.2233067,-76.8232714,0,False,False,False,False,False,False,33.82969665527344,"43.2233067,-76.8232714"
13921,Geneva Family YMCA,399 William Street,Geneva ,NY,14456,315-789-1616,co-ed,www.genevafamilyymca.org,False,False,False,,42.8635112,-76.9976503,0,True,True,True,True,False,True,36.9879035949707,"42.8635112,-76.9976503"
13924,Oswego YMCA,265 West First Street,Oswego,NY,13126,315-342-6082,co-ed,www.oswegoymca.org,False,True,False,,43.4535859,-76.5095431,0,True,True,True,True,False,True,29.97027015686035,"43.4535859,-76.5095431"
13925,New York Chiropractic College,2360 State Rd 89,Seneca Falls,NY,13148,315-568-3256,co-ed,www.nycc.edu/communityhealth_athletic_center.htm,False,False,False,,42.910848,-76.7539605,0,True,True,True,True,False,True,24.302745819091797,"42.910848,-76.7539605"
14579,Anytime Fitness,5962 NY-31,Cicero,NY,13039,315-752-3001,coed,www.anytimefitness.com/gyms/4384/cicero-ny-13039/,False,False,False,,43.1759595,-76.1072928,0,False,False,False,False,False,False,13.635499954223633,"43.1759595,-76.1072928"
15319,Rebound Sports and Orthopedic Physical Therapy,37 South Street,Mancellus,NY,13108,315-673-1007,coed,reboundpt.webs.com,False,False,False,,42.9783251,-76.3402066,0,False,False,False,False,False,False,4.861318111419678,"42.9783251,-76.3402066"
16479,Blink Fitness,4979 W. Taft Road,Liverpool,NY,13088,3159283830,coed,https://www.blinkfitness.com/,False,False,False,,43.1214995,-76.1689848,0,False,False,False,False,False,False,8.845117568969727,"43.1214995,-76.1689848"
13898,Planet Fitness-Watertown ,1222 Arsenal St.,Watertown,NY,13601,315-664-6366,co-ed,www.planetfitness.com/gyms/watertown-ny,False,True,False,,43.9766466,-75.9429989,0,True,True,False,False,True,False,46.391563415527344,"43.9766466,-75.9429989"
13899,Watertown Family YMCA,119 Washington St.,Watertown ,NY,13601,315-782-3100,co-ed,www.watertownymca.org,True,True,False,,43.9740796,-75.9108447,0,True,True,True,False,True,True,46.24614715576172,"43.9740796,-75.9108447"
